ts,close,next_close,close_position,body_signed,volume_z,range_z,streak,p_up,side,confidence,stake,actual,result,pnl,equity
1776230400,74156.01,74042.43,0.186395,-0.813534,0.2564,2.3678,-1,0.161355,DOWN,0.838645,3.0,DOWN,WIN,3.0,-421.0
1776230700,74042.43,74050.04,0.140867,-0.764437,2.9801,2.2299,-2,0.063953,DOWN,0.936047,5.0,UP,LOSS,-5.0,-426.0
1776231000,74050.04,73925.83,0.74783,0.091731,1.8567,0.0389,1,0.780747,UP,0.780747,1.0,DOWN,LOSS,-1.0,-427.0
1776231300,73925.83,73982.55,0.031203,-0.893019,4.3003,1.63,-1,0.023616,DOWN,0.976384,5.0,UP,LOSS,-5.0,-432.0
1776231600,73982.55,73958.07,0.738563,0.525282,1.5516,0.5983,1,0.862131,UP,0.862131,3.0,DOWN,LOSS,-3.0,-435.0
1776231900,73958.07,74006.01,0.258856,-0.292963,1.419,-0.0798,-1,0.191482,DOWN,0.808518,3.0,UP,LOSS,-3.0,-438.0
1776232200,74006.01,74047.15,0.667427,0.437648,0.0203,0.624,1,0.719603,UP,0.719603,1.0,UP,WIN,1.0,-437.0
1776232500,74047.15,73972.2,0.583215,0.583215,-0.6946,-0.609,2,0.643071,UP,0.643071,0.0,DOWN,,0.0,-437.0
1776232800,73972.2,73984.98,0.119532,-0.584405,0.934,1.1065,-1,0.094679,DOWN,0.905321,5.0,UP,LOSS,-5.0,-442.0
1776233100,73984.98,73978.91,0.279627,0.156945,-0.5156,-0.4264,1,0.368787,DOWN,0.631213,0.0,DOWN,,0.0,-442.0
1776233400,73978.91,74031.27,0.119947,-0.080987,0.2951,-0.7265,-1,0.209029,DOWN,0.790971,1.0,UP,LOSS,-1.0,-443.0
1776233700,74031.27,73985.67,0.693435,0.679294,-0.8157,-0.6505,1,0.72698,UP,0.72698,1.0,DOWN,LOSS,-1.0,-444.0
1776234000,73985.67,73955.19,0.15917,-0.528634,-1.3095,-0.2888,-1,0.27099,DOWN,0.72901,1.0,DOWN,WIN,1.0,-443.0
1776234300,73955.19,73947.06,0.218295,-0.652956,-1.3207,-1.6055,-2,0.291986,DOWN,0.708014,1.0,DOWN,WIN,1.0,-442.0
1776234600,73947.06,74004.33,0.0,-0.115058,-0.558,-0.708,-3,0.219044,DOWN,0.780956,1.0,UP,LOSS,-1.0,-443.0
1776234900,74004.33,74037.28,0.759821,0.569567,-1.0216,0.1886,1,0.724717,UP,0.724717,1.0,UP,WIN,1.0,-442.0
1776235200,74037.28,73998.02,0.999791,0.690052,-1.3788,-1.6255,2,0.788925,UP,0.788925,1.0,DOWN,LOSS,-1.0,-443.0
1776235500,73998.02,73940.47,0.065649,-0.624066,-1.1127,-0.9641,-1,0.204132,DOWN,0.795868,1.0,DOWN,WIN,1.0,-442.0
1776235800,73940.47,73924.0,0.112573,-0.764886,-0.8598,-0.4704,-2,0.191027,DOWN,0.808973,3.0,DOWN,WIN,3.0,-439.0
1776236100,73924.0,73942.11,0.520629,-0.40447,-0.5447,-1.5964,-3,0.46711,DOWN,0.53289,0.0,UP,,0.0,-439.0
1776236400,73942.11,73889.01,0.426869,0.237135,-0.0173,-0.4024,1,0.486584,DOWN,0.513416,0.0,DOWN,,0.0,-439.0
1776236700,73889.01,73945.02,0.337161,-0.662839,3.8776,-0.1909,-1,0.135002,DOWN,0.864998,3.0,UP,LOSS,-3.0,-442.0
1776237000,73945.02,73680.25,0.337776,0.337776,-0.6618,3.4023,1,0.61413,UP,0.61413,0.0,DOWN,,0.0,-442.0
1776237300,73680.25,73710.89,0.147558,-0.849139,4.4453,7.3638,-1,0.256701,DOWN,0.743299,1.0,UP,LOSS,-1.0,-443.0
1776237600,73710.89,73743.83,0.611703,0.293909,1.1587,0.1634,1,0.69366,UP,0.69366,0.0,UP,,0.0,-443.0
1776237900,73743.83,73658.99,0.762888,0.352299,-0.4731,-0.0214,2,0.715696,UP,0.715696,1.0,DOWN,LOSS,-1.0,-444.0
1776238200,73658.99,73689.42,0.334314,-0.593993,-0.137,0.8343,-1,0.257575,DOWN,0.742425,1.0,UP,LOSS,-1.0,-445.0
1776238500,73689.42,73634.14,0.600255,0.323861,-0.0564,-0.0505,1,0.642488,UP,0.642488,0.0,DOWN,,0.0,-445.0
1776238800,73634.14,73727.0,0.148921,-0.678116,-0.1725,-0.2869,-1,0.154424,DOWN,0.845576,3.0,UP,LOSS,-3.0,-448.0
1776239100,73727.0,73785.15,0.975505,0.497722,1.9785,1.5853,1,0.956254,UP,0.956254,5.0,UP,WIN,5.0,-443.0
1776239400,73785.15,73771.35,0.776772,0.50138,0.0184,0.248,2,0.785624,UP,0.785624,1.0,DOWN,LOSS,-1.0,-444.0
1776239700,73771.35,73789.48,0.269108,-0.220659,-0.263,-0.6718,-1,0.303601,DOWN,0.696399,0.0,UP,,0.0,-444.0
1776240000,73789.48,73774.03,0.867685,0.188442,-0.1894,-0.1004,1,0.774067,UP,0.774067,1.0,DOWN,LOSS,-1.0,-445.0
1776240300,73774.03,73875.55,0.0,-0.175848,-0.5704,-0.2466,-1,0.19283,DOWN,0.80717,3.0,UP,LOSS,-3.0,-448.0
1776240600,73875.55,73896.41,0.925453,0.724212,-0.4219,0.5955,1,0.861439,UP,0.861439,3.0,UP,WIN,3.0,-445.0
1776240900,73896.41,73977.05,0.762412,0.542241,-0.5019,-1.1793,2,0.748808,UP,0.748808,1.0,UP,WIN,1.0,-444.0
1776241200,73977.05,74025.13,0.99988,0.965633,-0.5621,-0.3551,3,0.886949,UP,0.886949,3.0,UP,WIN,3.0,-441.0
1776241500,74025.13,74164.0,0.880897,0.862422,-0.1666,-0.8549,4,0.864207,UP,0.864207,3.0,UP,WIN,3.0,-438.0
1776241800,74164.0,74134.99,0.955544,0.809124,-0.0296,1.0783,5,0.890504,UP,0.890504,3.0,DOWN,LOSS,-3.0,-441.0
1776242100,74134.99,74132.17,0.081108,-0.416451,-0.4901,-0.6812,-1,0.186065,DOWN,0.813935,3.0,DOWN,WIN,3.0,-438.0
1776242400,74132.17,74094.71,0.245958,-0.046519,0.1716,-0.8713,-2,0.318824,DOWN,0.681176,0.0,DOWN,,0.0,-438.0
1776242700,74094.71,74191.38,0.468652,-0.531348,-0.7813,-0.687,-3,0.414046,DOWN,0.585954,0.0,UP,,0.0,-438.0
1776243000,74191.38,74139.99,0.816795,0.638212,-0.4272,0.6538,1,0.807494,UP,0.807494,3.0,DOWN,LOSS,-3.0,-441.0
1776243300,74139.99,74075.95,0.050751,-0.677432,-0.8297,-0.5814,-1,0.167374,DOWN,0.832626,3.0,DOWN,WIN,3.0,-438.0
1776243600,74075.95,74049.66,0.076944,-0.429972,-0.351,1.2667,-2,0.18172,DOWN,0.81828,3.0,DOWN,WIN,3.0,-435.0
1776243900,74049.66,74060.03,0.186554,-0.326098,-1.1768,-0.509,-3,0.325051,DOWN,0.674949,0.0,UP,,0.0,-435.0
1776244200,74060.03,74110.03,0.634776,0.088346,-0.2477,0.406,1,0.60159,UP,0.60159,0.0,UP,,0.0,-435.0
1776244500,74110.03,74070.66,0.957895,0.773994,-1.1268,-0.8703,2,0.810475,UP,0.810475,3.0,DOWN,LOSS,-3.0,-438.0
1776244800,74070.66,73980.02,0.025671,-0.918786,-0.3416,-1.3527,-1,0.098803,DOWN,0.901197,5.0,DOWN,WIN,5.0,-433.0
1776245100,73980.02,73957.1,0.316069,-0.633536,1.3368,1.1091,-2,0.166266,DOWN,0.833734,3.0,DOWN,WIN,3.0,-430.0
1776245400,73957.1,73948.86,0.03074,-0.270986,-1.0445,-0.2408,-3,0.251174,DOWN,0.748826,1.0,DOWN,WIN,1.0,-429.0
1776245700,73948.86,73993.94,0.0,-0.116089,-0.6,-0.5564,-4,0.227036,DOWN,0.772964,1.0,UP,LOSS,-1.0,-430.0
1776246000,73993.94,73974.73,0.738178,0.522485,-0.5684,-0.1697,1,0.740304,UP,0.740304,1.0,DOWN,LOSS,-1.0,-431.0
1776246300,73974.73,74002.42,0.347162,-0.318785,-0.5514,-0.8399,-1,0.347048,DOWN,0.652952,0.0,UP,,0.0,-431.0
1776246600,74002.42,74033.46,0.969587,0.501267,-0.2436,-0.9204,1,0.862489,UP,0.862489,3.0,UP,WIN,3.0,-428.0
1776246900,74033.46,74037.77,0.625092,0.458697,-0.2355,-0.5024,2,0.668312,UP,0.668312,0.0,UP,,0.0,-428.0
1776247200,74037.77,74160.17,0.352948,0.046792,0.6367,0.111,3,0.335619,DOWN,0.664381,0.0,UP,,0.0,-428.0
1776247500,74160.17,74142.06,0.744948,0.688995,1.146,2.4525,4,0.814074,UP,0.814074,3.0,DOWN,LOSS,-3.0,-431.0
1776247800,74142.06,74027.82,0.182386,-0.269414,0.2489,-0.6786,-1,0.210453,DOWN,0.789547,1.0,DOWN,WIN,1.0,-430.0
1776248100,74027.82,74010.29,0.114892,-0.841361,2.2556,1.267,-2,0.039205,DOWN,0.960795,5.0,DOWN,WIN,5.0,-425.0
1776248400,74010.29,73934.84,0.507696,-0.207554,0.5583,-0.2183,-3,0.488863,DOWN,0.511137,0.0,DOWN,,0.0,-425.0
1776248700,73934.84,73866.45,0.129761,-0.57591,1.403,1.0036,-4,0.090933,DOWN,0.909067,5.0,DOWN,WIN,5.0,-420.0
1776249000,73866.45,73876.81,0.365129,-0.5223,1.7746,0.9092,-5,0.22023,DOWN,0.77977,1.0,UP,LOSS,-1.0,-421.0
1776249300,73876.81,74084.21,0.694423,0.131305,1.2303,-0.4691,1,0.720225,UP,0.720225,1.0,UP,WIN,1.0,-420.0
1776249600,74084.21,74120.87,0.999952,0.996062,2.0743,3.1069,2,0.96982,UP,0.96982,5.0,UP,WIN,5.0,-415.0
1776249900,74120.87,74027.83,0.198296,0.187069,3.2703,2.2957,3,0.251729,DOWN,0.748271,1.0,DOWN,WIN,1.0,-414.0
1776250200,74027.83,73890.9,0.038397,-0.783429,0.0376,0.2982,-1,0.092567,DOWN,0.907433,5.0,DOWN,WIN,5.0,-409.0
1776250500,73890.9,73935.45,0.19096,-0.80904,0.3208,1.3715,-2,0.130229,DOWN,0.869771,3.0,UP,LOSS,-3.0,-412.0
1776250800,73935.45,74019.35,0.46118,0.46118,0.5389,-0.2803,1,0.588911,UP,0.588911,0.0,UP,,0.0,-412.0
1776251100,74019.35,74062.02,0.855459,0.637926,-0.5612,0.4114,2,0.803709,UP,0.803709,3.0,UP,WIN,3.0,-409.0
1776251400,74062.02,73990.38,0.397153,0.372696,-0.3367,0.0512,3,0.470775,DOWN,0.529225,0.0,DOWN,,0.0,-409.0
1776251700,73990.38,74013.68,0.139004,-0.805034,-0.6836,-0.55,-1,0.171264,DOWN,0.828736,3.0,UP,LOSS,-3.0,-412.0
1776252000,74013.68,73995.88,0.868254,0.399178,-0.1215,-1.2721,1,0.815038,UP,0.815038,3.0,DOWN,LOSS,-3.0,-415.0
1776252300,73995.88,74019.0,0.0,-0.328717,-1.5535,-1.298,-1,0.260533,DOWN,0.739467,1.0,UP,LOSS,-1.0,-416.0
1776252600,74019.0,74050.0,0.414057,0.245461,0.0641,-0.4074,1,0.478644,DOWN,0.521356,0.0,UP,,0.0,-416.0
1776252900,74050.0,74087.86,0.364921,0.364921,-1.5167,-0.6764,2,0.459173,DOWN,0.540827,0.0,UP,,0.0,-416.0
1776253200,74087.86,74132.17,1.0,0.726261,-0.6675,-1.4648,3,0.854227,UP,0.854227,3.0,UP,WIN,3.0,-413.0
1776253500,74132.17,74247.78,0.303018,0.198415,3.5134,2.4204,4,0.369558,DOWN,0.630442,0.0,UP,,0.0,-413.0
1776253800,74247.78,74232.72,0.742773,0.742708,0.4916,0.8031,5,0.828717,UP,0.828717,3.0,DOWN,LOSS,-3.0,-416.0
1776254100,74232.72,74166.1,0.60236,-0.222124,0.9092,-1.077,-1,0.54597,UP,0.54597,0.0,DOWN,,0.0,-416.0
1776254400,74166.1,74171.96,0.25463,-0.499513,3.535,0.3278,-2,0.127526,DOWN,0.872474,3.0,UP,LOSS,-3.0,-419.0
1776254700,74171.96,74233.36,0.753668,0.045011,-0.0147,0.2173,1,0.685116,UP,0.685116,0.0,UP,,0.0,-419.0
1776255000,74233.36,74239.31,0.595749,0.577502,-0.0504,-0.2639,2,0.686304,UP,0.686304,0.0,UP,,0.0,-419.0
1776255300,74239.31,74256.24,0.782429,0.047177,-0.434,0.1608,3,0.657284,UP,0.657284,0.0,UP,,0.0,-419.0
1776255600,74256.24,74211.36,0.494204,0.230874,-0.5146,-0.9687,4,0.496147,DOWN,0.503853,0.0,DOWN,,0.0,-419.0
1776255900,74211.36,74254.09,0.328343,-0.469898,-0.0813,-0.403,-1,0.276484,DOWN,0.723516,1.0,UP,LOSS,-1.0,-420.0
1776256200,74254.09,74477.23,0.779311,0.607997,-0.1685,-0.9309,1,0.803735,UP,0.803735,3.0,UP,WIN,3.0,-417.0
1776256500,74477.23,74373.65,0.914475,0.886391,5.0365,3.4552,2,0.939179,UP,0.939179,5.0,DOWN,LOSS,-5.0,-422.0
1776256800,74373.65,74369.05,0.284369,-0.668215,-0.2152,0.8716,-1,0.220914,DOWN,0.779086,1.0,DOWN,WIN,1.0,-421.0
1776257100,74369.05,74358.52,0.491176,-0.090196,-0.006,-1.2016,-2,0.504613,UP,0.504613,0.0,DOWN,,0.0,-421.0
1776257400,74358.52,74302.48,0.533635,-0.164351,-0.4199,-0.8471,-3,0.531382,UP,0.531382,0.0,DOWN,,0.0,-421.0
1776257700,74302.48,74265.94,0.0,-0.794668,-0.224,-0.6683,-4,0.10869,DOWN,0.89131,3.0,DOWN,WIN,3.0,-418.0
1776258000,74265.94,74360.51,0.516108,-0.295034,0.4566,0.3277,-5,0.481385,DOWN,0.518615,0.0,UP,,0.0,-418.0
1776258300,74360.51,74336.2,0.825661,0.613135,0.2567,0.8379,1,0.852877,UP,0.852877,3.0,DOWN,LOSS,-3.0,-421.0
1776258600,74336.2,74305.02,0.578065,-0.403352,-0.659,-1.0156,-1,0.480419,DOWN,0.519581,0.0,DOWN,,0.0,-421.0
1776258900,74305.02,74298.59,0.0002,-0.624474,-0.9348,-1.1536,-2,0.174671,DOWN,0.825329,3.0,DOWN,WIN,3.0,-418.0
1776259200,74298.59,74423.51,0.365619,-0.057933,0.0399,0.0046,-3,0.423417,DOWN,0.576583,0.0,UP,,0.0,-418.0
1776259500,74423.51,74222.73,0.728779,0.728779,-0.297,1.0694,1,0.790528,UP,0.790528,1.0,DOWN,LOSS,-1.0,-419.0
1776259800,74222.73,74153.16,0.289085,-0.625795,2.8311,4.2176,-1,0.253208,DOWN,0.746792,1.0,DOWN,WIN,1.0,-418.0
1776260100,74153.16,73891.99,0.617491,-0.280502,3.1282,1.917,-2,0.526037,UP,0.526037,0.0,DOWN,,0.0,-418.0
1776260400,73891.99,73936.19,0.124223,-0.832308,2.1629,2.5916,-3,0.062359,DOWN,0.937641,5.0,UP,LOSS,-5.0,-423.0
1776260700,73936.19,73861.44,0.423484,0.278127,0.9085,0.2622,1,0.498993,DOWN,0.501007,0.0,DOWN,,0.0,-423.0
1776261000,73861.44,74069.62,0.219317,-0.459859,0.469,0.2884,-1,0.181722,DOWN,0.818278,3.0,UP,LOSS,-3.0,-426.0
1776261300,74069.62,73943.22,0.69544,0.69544,0.1025,1.9209,1,0.768864,UP,0.768864,1.0,DOWN,LOSS,-1.0,-427.0
1776261600,73943.22,73954.51,0.0,-0.861153,0.5852,-0.0394,-1,0.053311,DOWN,0.946689,5.0,UP,LOSS,-5.0,-432.0
1776261900,73954.51,74168.42,0.694628,0.067987,0.3901,0.139,1,0.666423,UP,0.666423,0.0,UP,,0.0,-432.0
1776262200,74168.42,74182.01,0.981362,0.912313,-0.7214,0.8941,2,0.869157,UP,0.869157,3.0,UP,WIN,3.0,-429.0
1776262500,74182.01,74447.88,0.141523,0.052023,2.9659,1.121,3,0.132418,DOWN,0.867582,3.0,UP,LOSS,-3.0,-432.0
1776262800,74447.88,74454.73,0.874461,0.874429,0.6187,1.6084,4,0.906551,UP,0.906551,5.0,UP,WIN,5.0,-427.0
1776263100,74454.73,74331.04,0.262452,0.058522,2.2391,-0.6232,5,0.21228,DOWN,0.78772,1.0,DOWN,WIN,1.0,-426.0
1776263400,74331.04,74014.02,0.081593,-0.688889,-0.1167,0.0301,-1,0.124661,DOWN,0.875339,3.0,DOWN,WIN,3.0,-423.0
1776263700,74014.02,73979.88,0.026355,-0.95267,-0.3693,1.7981,-2,0.113728,DOWN,0.886272,3.0,DOWN,WIN,3.0,-420.0
1776264000,73979.88,74132.16,0.259346,-0.177507,-0.8731,-0.0407,-3,0.367448,DOWN,0.632552,0.0,UP,,0.0,-420.0
1776264300,74132.16,74174.45,0.918987,0.870619,-1.163,-0.2902,1,0.815019,UP,0.815019,3.0,UP,WIN,3.0,-417.0
1776264600,74174.45,74168.81,0.616587,0.324161,-0.6833,-0.8374,2,0.609889,UP,0.609889,0.0,DOWN,,0.0,-417.0
1776264900,74168.81,74149.33,0.237093,-0.038414,-0.437,-0.7233,-1,0.332476,DOWN,0.667524,0.0,DOWN,,0.0,-417.0
1776265200,74149.33,74047.99,0.141057,-0.152485,-0.7979,-1.1263,-2,0.2928,DOWN,0.7072,1.0,DOWN,WIN,1.0,-416.0
1776265500,74047.99,74291.41,0.355427,-0.598123,-0.4054,-0.5658,-3,0.308908,DOWN,0.691092,0.0,UP,,0.0,-416.0
1776265800,74291.41,74162.98,0.900549,0.70702,1.3192,1.9059,1,0.929837,UP,0.929837,5.0,DOWN,LOSS,-5.0,-421.0
1776266100,74162.98,74070.8,0.033568,-0.792484,-0.3014,-0.6658,-1,0.110271,DOWN,0.889729,3.0,DOWN,WIN,3.0,-418.0
1776266400,74070.8,74052.6,0.290596,-0.528555,-0.5614,-0.4361,-2,0.286472,DOWN,0.713528,1.0,DOWN,WIN,1.0,-417.0
1776266700,74052.6,73672.87,0.452703,-0.141348,-1.1745,-1.0227,-3,0.495668,DOWN,0.504332,0.0,DOWN,,0.0,-417.0
1776267000,73672.87,73755.05,0.152029,-0.847971,2.3715,3.566,-4,0.096991,DOWN,0.903009,5.0,UP,LOSS,-5.0,-422.0
1776267300,73755.05,73872.17,0.803114,0.748384,-0.6381,-1.1589,1,0.801887,UP,0.801887,3.0,UP,WIN,3.0,-419.0
1776267600,73872.17,73929.84,0.619358,0.587981,0.0693,-0.0379,2,0.711489,UP,0.711489,1.0,UP,WIN,1.0,-418.0
1776267900,73929.84,73858.02,0.63877,0.410404,-0.9952,-0.7382,3,0.613023,UP,0.613023,0.0,DOWN,,0.0,-418.0
1776268200,73858.02,73861.45,0.021168,-0.456551,-0.856,-0.5274,-1,0.18616,DOWN,0.81384,3.0,UP,LOSS,-3.0,-421.0
1776268500,73861.45,73968.59,0.910492,0.027684,-0.6567,-0.8595,1,0.735154,UP,0.735154,1.0,UP,WIN,1.0,-420.0
1776268800,73968.59,73996.79,0.865337,0.483506,-1.0139,0.3199,2,0.74668,UP,0.74668,1.0,UP,WIN,1.0,-419.0
1776269100,73996.79,74034.01,0.957257,0.375499,-0.7728,-1.3327,3,0.783659,UP,0.783659,1.0,UP,WIN,1.0,-418.0
1776269400,74034.01,74089.31,0.833875,0.390351,-1.2563,-1.0441,4,0.681961,UP,0.681961,0.0,UP,,0.0,-418.0
1776269700,74089.31,74130.0,0.807813,0.468604,-0.6984,-0.7194,5,0.727009,UP,0.727009,1.0,UP,WIN,1.0,-417.0
1776270000,74130.0,74109.62,0.360857,0.341789,0.2163,-0.63,6,0.422037,DOWN,0.577963,0.0,DOWN,,0.0,-417.0
1776270300,74109.62,74055.01,0.322846,-0.233154,-0.7929,-0.9557,-1,0.362748,DOWN,0.637252,0.0,DOWN,,0.0,-417.0
1776270600,74055.01,74050.38,0.271585,-0.423629,-0.9272,-0.4053,-2,0.32169,DOWN,0.67831,0.0,DOWN,,0.0,-417.0
1776270900,74050.38,73918.97,0.02041,-0.033509,-0.5026,-0.2972,-3,0.237952,DOWN,0.762048,1.0,DOWN,WIN,1.0,-416.0
1776271200,73918.97,74024.6,0.205778,-0.731437,-0.5265,0.1873,-4,0.218268,DOWN,0.781732,1.0,UP,LOSS,-1.0,-417.0
1776271500,74024.6,73861.47,0.987069,0.64127,-0.421,-0.0153,1,0.872306,UP,0.872306,3.0,DOWN,LOSS,-3.0,-420.0
1776271800,73861.47,73953.68,0.102415,-0.778515,-0.5933,0.5071,-1,0.154341,DOWN,0.845659,3.0,UP,LOSS,-3.0,-423.0
1776272100,73953.68,74084.22,0.892057,0.662238,-0.7134,-0.2581,1,0.819598,UP,0.819598,3.0,UP,WIN,3.0,-420.0
1776272400,74084.22,74077.32,0.936647,0.77435,-0.4361,0.1386,2,0.862193,UP,0.862193,3.0,DOWN,LOSS,-3.0,-423.0
1776272700,74077.32,74051.22,0.476204,-0.063765,-0.0567,-0.643,-1,0.484098,DOWN,0.515902,0.0,DOWN,,0.0,-423.0
1776273000,74051.22,74038.64,0.705109,-0.281311,-0.7069,-0.8249,-2,0.604719,UP,0.604719,0.0,DOWN,,0.0,-423.0
1776273300,74038.64,74034.04,0.23351,-0.215522,-1.1196,-1.9903,-3,0.362647,DOWN,0.637353,0.0,DOWN,,0.0,-423.0
1776273600,74034.04,74140.61,0.740239,-0.049892,0.0006,-1.0086,-4,0.717384,UP,0.717384,1.0,UP,WIN,1.0,-422.0
1776273900,74140.61,74163.12,0.451687,0.451644,5.1442,2.4888,1,0.525964,UP,0.525964,0.0,UP,,0.0,-422.0
1776274200,74163.12,74086.58,0.564225,0.160993,0.7916,0.0858,2,0.579375,UP,0.579375,0.0,DOWN,,0.0,-422.0
1776274500,74086.58,73996.8,0.039706,-0.586693,0.3326,-0.0915,-1,0.096943,DOWN,0.903057,5.0,DOWN,WIN,5.0,-417.0
1776274800,73996.8,74013.73,0.373449,-0.501845,0.248,0.9168,-2,0.293891,DOWN,0.706109,1.0,UP,LOSS,-1.0,-418.0
1776275100,74013.73,74135.51,0.610138,0.158625,1.2275,-0.5888,1,0.651224,UP,0.651224,0.0,UP,,0.0,-418.0
1776275400,74135.51,74154.99,0.694316,0.694259,0.1532,0.9465,2,0.78553,UP,0.78553,1.0,UP,WIN,1.0,-417.0
1776275700,74154.99,74257.94,0.596429,0.216036,-0.5484,-1.1265,3,0.567939,UP,0.567939,0.0,UP,,0.0,-417.0
1776276000,74257.94,74240.6,0.809796,0.482066,5.3939,1.732,4,0.886932,UP,0.886932,3.0,DOWN,LOSS,-3.0,-420.0
1776276300,74240.6,74308.35,0.218033,-0.12921,1.0353,-0.1652,-1,0.220732,DOWN,0.779268,1.0,UP,LOSS,-1.0,-421.0
1776276600,74308.35,74330.01,0.801351,0.644563,0.217,-0.8663,1,0.844594,UP,0.844594,3.0,UP,WIN,3.0,-418.0
1776276900,74330.01,74298.56,0.303169,0.254225,4.2829,-1.2609,2,0.334362,DOWN,0.665638,0.0,DOWN,,0.0,-418.0
1776277200,74298.56,74222.41,0.351283,-0.361869,-0.191,-1.1243,-1,0.321328,DOWN,0.678672,0.0,DOWN,,0.0,-418.0
1776277500,74222.41,74326.74,0.279825,-0.564618,0.6144,-0.0194,-2,0.197192,DOWN,0.802808,3.0,UP,LOSS,-3.0,-421.0
1776277800,74326.74,74287.21,0.839545,0.742034,-0.4447,0.1321,1,0.830572,UP,0.830572,3.0,DOWN,LOSS,-3.0,-424.0
1776278100,74287.21,74336.34,0.353276,-0.381453,0.3611,-0.6128,-1,0.28966,DOWN,0.71034,1.0,UP,LOSS,-1.0,-425.0
1776278400,74336.34,74374.68,0.872297,0.496363,-1.279,-0.6722,1,0.739987,UP,0.739987,1.0,UP,WIN,1.0,-424.0
1776278700,74374.68,74388.9,0.964286,0.485562,-0.4938,-1.0534,2,0.832,UP,0.832,3.0,UP,WIN,3.0,-421.0
1776279000,74388.9,74414.41,0.416529,0.261157,0.4025,-1.5384,3,0.458098,DOWN,0.541902,0.0,UP,,0.0,-421.0
1776279300,74414.41,74479.46,0.723387,0.342876,0.8938,-1.01,4,0.758213,UP,0.758213,1.0,UP,WIN,1.0,-420.0
1776279600,74479.46,74704.62,0.636819,0.417844,2.753,0.7039,5,0.761018,UP,0.761018,1.0,UP,WIN,1.0,-419.0
1776279900,74704.62,74670.78,0.95496,0.954918,3.422,2.3647,6,0.965812,UP,0.965812,5.0,DOWN,LOSS,-5.0,-424.0
1776280200,74670.78,74679.24,0.222875,-0.382459,1.6647,-0.8141,-1,0.138753,DOWN,0.861247,3.0,UP,LOSS,-3.0,-427.0
1776280500,74679.24,74676.0,0.54845,0.063352,0.6501,0.2113,1,0.546001,UP,0.546001,0.0,DOWN,,0.0,-427.0
1776280800,74676.0,74754.96,0.732289,-0.027589,0.7376,-0.135,-1,0.718691,UP,0.718691,1.0,UP,WIN,1.0,-426.0
1776281100,74754.96,74978.16,0.881218,0.753939,1.2565,-0.3533,1,0.935653,UP,0.935653,5.0,UP,WIN,5.0,-421.0
1776281400,74978.16,75173.75,0.966248,0.957241,5.2008,2.4877,2,0.969329,UP,0.969329,5.0,UP,WIN,5.0,-416.0
1776281700,75173.75,75107.87,0.598097,0.550477,5.5607,4.6157,3,0.535999,UP,0.535999,0.0,DOWN,,0.0,-416.0
1776282000,75107.87,75072.72,0.432642,-0.482602,0.6665,-0.0034,-1,0.309417,DOWN,0.690583,0.0,DOWN,,0.0,-416.0
1776282300,75072.72,75101.41,0.684325,-0.254378,1.1498,0.0773,-2,0.635005,UP,0.635005,0.0,UP,,0.0,-416.0
1776282600,75101.41,75048.06,0.504756,0.178365,0.9242,0.4061,1,0.546063,UP,0.546063,0.0,DOWN,,0.0,-416.0
1776282900,75048.06,74885.11,0.311473,-0.440654,1.3985,-0.217,-1,0.193714,DOWN,0.806286,3.0,DOWN,WIN,3.0,-413.0
1776283200,74885.11,74803.31,0.125111,-0.723194,-0.2364,1.3007,-2,0.151901,DOWN,0.848099,3.0,DOWN,WIN,3.0,-410.0
1776283500,74803.31,74694.01,0.358818,-0.387476,-0.5908,0.9653,-3,0.367035,DOWN,0.632965,0.0,DOWN,,0.0,-410.0
1776283800,74694.01,74636.94,0.355383,-0.594571,-0.8089,0.5035,-4,0.342797,DOWN,0.657203,0.0,DOWN,,0.0,-410.0
1776284100,74636.94,74660.25,0.563862,-0.318862,-0.5765,0.4016,-5,0.527371,UP,0.527371,0.0,UP,,0.0,-410.0
1776284400,74660.25,74797.66,0.71606,0.278328,-1.0763,-1.0063,1,0.650651,UP,0.650651,0.0,UP,,0.0,-410.0
1776284700,74797.66,74796.49,0.935735,0.556091,-0.5401,1.3205,2,0.826701,UP,0.826701,3.0,DOWN,LOSS,-3.0,-413.0
1776285000,74796.49,74692.84,0.306759,-0.005258,-0.8054,0.8473,-1,0.399983,DOWN,0.600017,0.0,DOWN,,0.0,-413.0
1776285300,74692.84,74774.35,0.039509,-0.586687,-1.1778,0.0922,-2,0.216374,DOWN,0.783626,1.0,UP,LOSS,-1.0,-414.0
1776285600,74774.35,74806.32,0.768773,0.505426,-1.2452,-0.2208,1,0.70073,UP,0.70073,1.0,UP,WIN,1.0,-413.0
1776285900,74806.32,74876.5,0.568811,0.377985,-0.936,-1.4167,2,0.580926,UP,0.580926,0.0,UP,,0.0,-413.0
1776286200,74876.5,74872.14,0.862508,0.565603,-1.0582,-0.6714,3,0.745202,UP,0.745202,1.0,DOWN,LOSS,-1.0,-414.0
1776286500,74872.14,74823.06,0.459829,-0.057331,-0.8745,-1.4674,-1,0.483718,DOWN,0.516282,0.0,DOWN,,0.0,-414.0
1776286800,74823.06,74782.37,0.455132,-0.406291,-0.8917,-0.6932,-2,0.425559,DOWN,0.574441,0.0,DOWN,,0.0,-414.0
